DATE,FISCAL_YEAR,PRODUCT_CODE,VARIANT,PRODUCT,FORECAST_QUANTITY,gross_price,GROSS_PRICE_TOTAL
2021-04-01,2021,A3320150503,"Plus 1","AQ Maxima",449,20.8733,9372.11
2021-04-01,2021,A3320150504,"Plus 2","AQ Maxima",165,22.1341,3652.13
2021-04-01,2021,A3320150505,"Premium 1","AQ Maxima",78,23.0844,1800.58
2021-04-01,2021,A3320150506,"Premium 2","AQ Maxima",307,23.7678,7296.71
2021-04-01,2021,A3420150601,"Standard 1","AQ Qwerty",472,24.5690,11596.57
2021-04-01,2021,A3420150602,"Standard 2","AQ Qwerty",282,23.9726,6760.27
2021-04-01,2021,A3421150603,"Plus 1","AQ Qwerty",289,26.9507,7788.75
2021-04-01,2021,A3421150604,"Plus 2","AQ Qwerty",319,27.4152,8745.45
2021-04-01,2021,A3421150605,"Premium 1","AQ Qwerty",279,29.8692,8333.51
2021-04-01,2021,A3421150606,"Premium 2","AQ Qwerty",150,29.6709,4450.64
2021-04-01,2021,A3521150701,"Standard 1","AQ Trigger",461,29.3872,13547.50
2021-04-01,2021,A3521150702,"Standard 2","AQ Trigger",261,30.3414,7919.11
2021-04-01,2021,A3521150703,"Plus 1","AQ Trigger",578,31.7665,18361.04
2021-04-01,2021,A3521150704,"Plus 2","AQ Trigger",435,33.6246,14626.70
2021-04-01,2021,A3521150705,"Premium 1","AQ Trigger",297,34.5114,10249.89
2021-04-01,2021,A3718150101,Standard,"AQ LION x1",37,16.5127,610.97
2021-04-01,2021,A3718150102,"Plus 1 ","AQ LION x1",18,16.1015,289.83
2021-04-01,2021,A3718150103,"Plus 2","AQ LION x1",107,17.5697,1879.96
2021-04-01,2021,A3718150105,Premium,"AQ LION x1",71,18.0312,1280.22
2021-04-01,2021,A3818150201,Standard,"AQ LION x2",95,17.2648,1640.16
2021-04-01,2021,A3818150202,"Plus 1 ","AQ LION x2",71,17.5197,1243.90
2021-04-01,2021,A3819150203,"Plus 2","AQ LION x2",93,18.4533,1716.16
2021-04-01,2021,A3819150204,"Plus 3","AQ LION x2",87,21.1942,1843.90
2021-04-01,2021,A3819150205,Premium,"AQ LION x2",47,21.6066,1015.51
2021-04-01,2021,A3920150301,Standard,"AQ LION x3",84,22.1454,1860.21
2021-04-01,2021,A3920150302,"Plus 1 ","AQ LION x3",91,23.1520,2106.83
2021-04-01,2021,A3920150303,"Plus 2","AQ LION x3",54,25.4670,1375.22
2021-04-01,2021,A3920150304,"Plus 3","AQ LION x3",70,25.0442,1753.09
2021-04-01,2021,A3920150305,Premium,"AQ LION x3",91,27.4546,2498.37
2021-04-01,2021,A4020150401,Standard,"AQ Mx NB",104,26.9302,2800.74
2021-04-01,2021,A4020150402,"Plus 1 ","AQ Mx NB",72,28.4500,2048.40
2021-04-01,2021,A4021150403,"Plus 2","AQ Mx NB",111,29.9423,3323.60
2021-04-01,2021,A4021150404,"Plus 3","AQ Mx NB",97,28.5800,2772.26
2021-04-01,2021,A4021150405,Premium,"AQ Mx NB",99,31.7029,3138.59
2021-04-01,2021,A4118110105,"Plus Blue","AQ Aspiron",25,182.8932,4572.33
2021-04-01,2021,A4118110106,"Plus Red","AQ Aspiron",30,187.7533,5632.60
2021-04-01,2021,A4118110107,"Premium Black","AQ Aspiron",25,195.7721,4894.30
2021-04-01,2021,A4218110201,"Standard Grey","AQ Digit",29,200.2732,5807.92
2021-04-01,2021,A4218110202,"Standard Blue","AQ Digit",16,215.9341,3454.95
2021-04-01,2021,A4218110203,"Standard Red","AQ Digit",10,236.8486,2368.49
2021-04-01,2021,A4218110204,"Plus Grey","AQ Digit",16,232.1038,3713.66
2021-04-01,2021,A4218110205,"Plus Blue","AQ Digit",17,240.1403,4082.39
2021-04-01,2021,A4218110206,"Plus Red","AQ Digit",27,237.0183,6399.49
2021-04-01,2021,A4218110207,"Premium Black","AQ Digit",17,249.1303,4235.22
2021-04-01,2021,A4218110208,"Premium Misty Green","AQ Digit",32,243.0414,7777.32
2021-04-01,2021,A4318110301,"Standard Grey","AQ Velocity",9,264.7000,2382.30
2021-04-01,2021,A4319110302,"Standard Blue","AQ Velocity",6,267.2091,1603.25
2021-04-01,2021,A4319110303,"Standard Red","AQ Velocity",8,261.2305,2089.84
2021-04-01,2021,A4319110304,"Plus Grey","AQ Velocity",6,267.0636,1602.38
2021-04-01,2021,A4319110305,"Plus Blue","AQ Velocity",19,277.8079,5278.35
2021-04-01,2021,A4319110306,"Plus Red","AQ Velocity",32,275.8194,8826.22
2021-04-01,2021,A4419110401,"Standard Grey","AQ Elite",34,271.3471,9225.80
2021-04-01,2021,A4419110402,"Standard Blue","AQ Elite",15,281.9504,4229.26
2021-04-01,2021,A4419110403,"Standard Red","AQ Elite",17,288.0503,4896.86
2021-04-01,2021,A4419110404,"Plus Grey","AQ Elite",19,286.8973,5451.05
2021-04-01,2021,A4419110405,"Plus Blue","AQ Elite",25,291.2071,7280.18
2021-04-01,2021,A4419110406,"Plus Red","AQ Elite",17,287.5666,4888.63
2021-04-01,2021,A4419110407,"Premium Black","AQ Elite",30,287.4934,8624.80
2021-04-01,2021,A4419110408,"Premium Misty Green","AQ Elite",26,297.0277,7722.72
2021-04-01,2021,A4519110501,"Standard Grey","AQ Gen X",28,311.8396,8731.51
2021-04-01,2021,A4519110502,"Standard Blue","AQ Gen X",25,300.3378,7508.45
2021-04-01,2021,A4519110503,"Standard Red","AQ Gen X",27,306.9189,8286.81
2021-04-01,2021,A4520110504,"Plus Grey","AQ Gen X",19,341.7343,6492.95
2021-04-01,2021,A4520110505,"Plus Blue","AQ Gen X",33,325.2156,10732.11
2021-04-01,2021,A4520110506,"Plus Red","AQ Gen X",19,325.2561,6179.87
2021-04-01,2021,A4520110507,"Premium Black","AQ Gen X",12,322.9426,3875.31
2021-04-01,2021,A4520110508,"Premium Misty Green","AQ Gen X",21,327.0930,6868.95
2021-04-01,2021,A4620110601,"Standard Grey","AQ Gen Y",16,347.2474,5555.96
2021-04-01,2021,A4620110602,"Standard Blue","AQ Gen Y",25,346.6886,8667.22
2021-04-01,2021,A4620110603,"Standard Red","AQ Gen Y",8,366.0459,2928.37
2021-04-01,2021,A4620110604,"Plus Grey","AQ Gen Y",26,353.0982,9180.55
2021-04-01,2021,A4620110605,"Plus Blue","AQ Gen Y",23,349.2525,8032.81
2021-04-01,2021,A4620110606,"Plus Red","AQ Gen Y",7,348.5375,2439.76
2021-04-01,2021,A4620110607,"Premium Black","AQ Gen Y",7,347.8030,2434.62
2021-04-01,2021,A4620110608,"Premium Misty Green","AQ Gen Y",34,363.0630,12344.14
2021-04-01,2021,A4720110701,"Standard Grey","AQ GEN Z",32,367.7335,11767.47
2021-04-01,2021,A4720110702,"Standard Blue","AQ GEN Z",10,371.4027,3714.03
2021-04-01,2021,A4721110703,"Standard Red","AQ GEN Z",20,361.6496,7232.99
2021-04-01,2021,A4721110704,"Plus Grey","AQ GEN Z",18,380.2153,6843.88
2021-04-01,2021,A4721110705,"Plus Blue","AQ GEN Z",14,377.4069,5283.70
2021-04-01,2021,A4918110101,"Standard Grey","AQ BZ 101",24,419.1936,10060.65
2021-04-01,2021,A4918110102,"Standard Blue","AQ BZ 101",26,451.4881,11738.69
2021-04-01,2021,A4918110103,"Premium Black","AQ BZ 101",9,428.1451,3853.31
2021-04-01,2021,A4918110104,"Premium Misty Green","AQ BZ 101",26,460.2805,11967.29
2021-04-01,2021,A5018110201,"Standard Grey","AQ BZ Compact",32,451.7049,14454.56
2021-04-01,2021,A5018110202,"Standard Blue","AQ BZ Compact",15,462.5568,6938.35
2021-04-01,2021,A5018110203,"Standard Red","AQ BZ Compact",36,452.1420,16277.11
2021-04-01,2021,A5018110204,"Plus Grey","AQ BZ Compact",16,447.7337,7163.74
2021-04-01,2021,A5018110205,"Plus Blue","AQ BZ Compact",29,486.1763,14099.11
2021-04-01,2021,A5018110206,"Plus Red","AQ BZ Compact",29,475.5544,13791.08
2021-04-01,2021,A5018110207,"Premium Black","AQ BZ Compact",24,475.1904,11404.57
2021-04-01,2021,A5019110208,"Premium Misty Green","AQ BZ Compact",28,467.3047,13084.53
2021-04-01,2021,A5119110301,"Standard Grey","AQ BZ Gen Y",8,479.0441,3832.35
2021-04-01,2021,A5119110302,"Standard Blue","AQ BZ Gen Y",28,474.3132,13280.77
2021-04-01,2021,A5119110303,"Standard Red","AQ BZ Gen Y",11,474.3154,5217.47
2021-04-01,2021,A5119110305,"Plus Blue","AQ BZ Gen Y",26,483.3813,12567.91
2021-04-01,2021,A5119110306,"Plus Red","AQ BZ Gen Y",6,486.4857,2918.91
2021-04-01,2021,A5119110307,"Premium Black","AQ BZ Gen Y",11,516.4580,5681.04
2021-04-01,2021,A5119110308,"Premium Misty Green","AQ BZ Gen Y",32,512.5811,16402.60
2021-04-01,2021,A5219110401,"Standard Grey","AQ BZ Gen Z",27,506.9644,13688.04
2021-04-01,2021,A5219110402,"Standard Blue","AQ BZ Gen Z",35,490.1582,17155.54
2021-04-01,2021,A5219110403,"Standard Red","AQ BZ Gen Z",28,525.8042,14722.52
2021-04-01,2021,A5219110405,"Plus Blue","AQ BZ Gen Z",11,521.2603,5733.86
2021-04-01,2021,A5219110406,"Plus Red","AQ BZ Gen Z",24,550.4597,13211.03
2021-04-01,2021,A5219110407,"Premium Black","AQ BZ Gen Z",19,545.5931,10366.27
2021-04-01,2021,A5220110408,"Premium Misty Green","AQ BZ Gen Z",12,533.0397,6396.48
2021-04-01,2021,A5318110103,"Standard Black","AQ Gamer 1",15,584.9722,8774.58
2021-04-01,2021,A5318110104,"Plus Firey Red","AQ Gamer 1",9,586.3824,5277.44
2021-04-01,2021,A5318110105,"Plus Cool Blue","AQ Gamer 1",16,551.3303,8821.28
2021-04-01,2021,A5318110106,"Plus Black","AQ Gamer 1",10,565.8747,5658.75
2021-04-01,2021,A5318110107,"Premium Black","AQ Gamer 1",21,571.6489,12004.63
2021-04-01,2021,A5318110108,"Premium Misty Green","AQ Gamer 1",13,579.6609,7535.59
2021-04-01,2021,A5419110201,"Standard Firey Red","AQ Gamer 2",13,585.0003,7605.00
2021-04-01,2021,A5419110202,"Standard Cool Blue","AQ Gamer 2",8,567.9271,4543.42
2021-04-01,2021,A5419110203,"Standard Black","AQ Gamer 2",15,595.5711,8933.57
2021-04-01,2021,A5419110204,"Plus Firey Red","AQ Gamer 2",8,602.9200,4823.36
2021-04-01,2021,A5419110205,"Plus Cool Blue","AQ Gamer 2",23,570.7578,13127.43
2021-04-01,2021,A5419110206,"Plus Black","AQ Gamer 2",22,601.6398,13236.08
2021-04-01,2021,A5419110207,"Premium Black","AQ Gamer 2",21,599.2302,12583.83
2021-04-01,2021,A5419110208,"Premium Misty Green","AQ Gamer 2",16,608.4070,9734.51
2021-04-01,2021,A5519110301,"Standard Firey Red","AQ Gamer 3",10,589.7411,5897.41
2021-04-01,2021,A5519110302,"Standard Cool Blue","AQ Gamer 3",20,605.8642,12117.28
2021-04-01,2021,A5519110303,"Standard Black","AQ Gamer 3",13,604.2721,7855.54
2021-04-01,2021,A5519110304,"Plus Firey Red","AQ Gamer 3",19,597.7704,11357.64
2021-04-01,2021,A5520110305,"Plus Cool Blue","AQ Gamer 3",18,632.4885,11384.79
2021-04-01,2021,A5520110306,"Plus Black","AQ Gamer 3",13,639.6816,8315.86
2021-04-01,2021,A5520110307,"Premium Black","AQ Gamer 3",5,609.7926,3048.96
2021-04-01,2021,A5520110308,"Premium Misty Green","AQ Gamer 3",14,590.1159,8261.62
2021-04-01,2021,A5620110401,"Standard Firey Red","AQ Smash 1",11,642.0698,7062.77
2021-04-01,2021,A5620110402,"Standard Cool Blue","AQ Smash 1",8,593.8297,4750.64
2021-04-01,2021,A5621110403,"Standard Black","AQ Smash 1",15,631.1855,9467.78
2021-04-01,2021,A5621110404,"Plus Firey Red","AQ Smash 1",13,639.9614,8319.50
2021-04-01,2021,A5621110405,"Plus Cool Blue","AQ Smash 1",14,601.8173,8425.44
2021-04-01,2021,A5621110406,"Plus Black","AQ Smash 1",21,644.3777,13531.93
2021-04-01,2021,A5621110407,"Premium Black","AQ Smash 1",18,655.7782,11804.01
2021-04-01,2021,A5621110408,"Premium Misty Green","AQ Smash 1",18,657.2525,11830.55
2021-04-01,2021,A5721110501,"Standard Firey Red","AQ Smash 2",13,649.6929,8446.01
2021-04-01,2021,A5721110502,"Standard Cool Blue","AQ Smash 2",20,627.9938,12559.88
2021-04-01,2021,A5721110503,"Standard Black","AQ Smash 2",5,678.3035,3391.52
2021-04-01,2021,A5721110504,"Plus Firey Red","AQ Smash 2",6,655.8348,3935.01
2021-04-01,2021,A5721110505,"Plus Cool Blue","AQ Smash 2",9,674.4272,6069.84
2021-04-01,2021,A5721110506,"Plus Black","AQ Smash 2",10,720.5460,7205.46
2021-04-01,2021,A5820110101,"Standard 1","AQ BZ Allin1",29,681.3022,19757.76
2021-04-01,2021,A5820110102,"Standard 2","AQ BZ Allin1",21,697.5541,14648.64
2021-04-01,2021,A5820110103,"Standard 3","AQ BZ Allin1",20,735.1465,14702.93
2021-04-01,2021,A5820110104,"Plus 1","AQ BZ Allin1",14,690.4971,9666.96
2021-04-01,2021,A5820110105,"Plus 2","AQ BZ Allin1",25,709.3926,17734.82
2021-04-01,2021,A5820110106,"Plus 3","AQ BZ Allin1",20,692.5242,13850.48
2021-04-01,2021,A5820110107,"Premium 1","AQ BZ Allin1",15,737.6775,11065.16
2021-04-01,2021,A5821110108,"Premium 2","AQ BZ Allin1",30,746.7388,22402.16
2021-04-01,2021,A6018110101,"Standard 1","AQ Home Allin1",2,800.4577,1600.92
2021-04-01,2021,A6018110102,"Standard 2","AQ Home Allin1",5,764.0542,3820.27
2021-04-01,2021,A6018110103,"Standard 3","AQ Home Allin1",2,770.9789,1541.96
2021-04-01,2021,A6018110104,"Plus 1","AQ Home Allin1",2,749.0987,1498.20
2021-04-01,2021,A6018110105,"Plus 2","AQ Home Allin1",2,766.6472,1533.29
2021-04-01,2021,A6018110106,"Plus 3","AQ Home Allin1",2,787.5874,1575.17
2021-04-01,2021,A6019110107,"Premium 1","AQ Home Allin1",2,785.9918,1571.98
2021-04-01,2021,A6019110108,"Premium 2","AQ Home Allin1",2,796.6606,1593.32
2021-04-01,2021,A6119110201,"Standard 1","AQ HOME Allin1 Gen 2",1,824.0889,824.09
2021-04-01,2021,A6119110202,"Standard 2","AQ HOME Allin1 Gen 2",2,790.1040,1580.21
2021-04-01,2021,A6119110203,"Standard 3","AQ HOME Allin1 Gen 2",5,769.5635,3847.82
2021-04-01,2021,A6119110204,"Plus 1","AQ HOME Allin1 Gen 2",2,807.2638,1614.53
2021-04-01,2021,A6120110205,"Plus 2","AQ HOME Allin1 Gen 2",3,834.9812,2504.94
2021-04-01,2021,A6120110206,"Plus 3","AQ HOME Allin1 Gen 2",3,810.6034,2431.81
2021-04-01,2021,A6218160101,Standard,"AQ Digit SSD",670,13.5941,9108.05
2021-04-01,2021,A6218160102,Plus,"AQ Digit SSD",696,15.2481,10612.68
2021-04-01,2021,A6219160103,Premium,"AQ Digit SSD",1113,16.3003,18142.23
2021-04-01,2021,A6319160201,Standard,"AQ Neuer SSD",798,17.3590,13852.48
2021-04-01,2021,A6319160202,Plus,"AQ Neuer SSD",378,18.5733,7020.71
2021-04-01,2021,A6319160203,Premium,"AQ Neuer SSD",464,19.3433,8975.29
2021-04-01,2021,A6419160301,Standard,"AQ Clx1",1044,17.8043,18587.69
2021-04-01,2021,A6419160302,Plus,"AQ Clx1",1386,19.6723,27265.81
2021-04-01,2021,A6419160303,Premium,"AQ Clx1",281,19.3342,5432.91
2021-04-01,2021,A6519160401,Standard,"AQ Clx2",1420,20.2889,28810.24
2021-04-01,2021,A6520160402,Plus,"AQ Clx2",1219,20.1650,24581.14
2021-04-01,2021,A6520160403,Premium,"AQ Clx2",1176,21.2830,25028.81
2021-04-01,2021,A6620160501,Standard,"AQ Clx3",517,22.8530,11815.00
2021-04-01,2021,A6720160103,Premium,"AQ Pen Drive 2 IN 1",1745,4.4411,7749.72
2021-04-01,2021,A6818160201,Standard,"AQ Pen Drive DRC",615,2.9990,1844.39
2021-04-01,2021,A6818160202,Plus,"AQ Pen Drive DRC",1465,3.8531,5644.79
2021-04-01,2021,A6819160203,Premium,"AQ Pen Drive DRC",1787,5.0984,9110.84
2021-04-01,2021,A7118160101,Standard,"AQ Wi Power Dx1",436,29.6712,12936.64
2021-04-01,2021,A7119160102,Plus,"AQ Wi Power Dx1",388,29.9264,11611.44
2021-04-01,2021,A7119160103,Premium,"AQ Wi Power Dx1",442,28.7736,12717.93
2021-04-01,2021,A7219160201,Standard,"AQ Wi Power Dx2",562,32.9575,18522.12
2021-04-01,2021,A7220160202,Plus,"AQ Wi Power Dx2",153,35.2053,5386.41
2021-04-01,2021,A7220160203,Premium,"AQ Wi Power Dx2",635,37.4784,23798.78
2021-04-01,2021,A7321160301,Standard,"AQ Wi Power Dx3",497,40.7954,20275.31
2021-04-01,2021,A7321160302,Plus,"AQ Wi Power Dx3",433,43.9446,19028.01
2021-04-01,2021,A7321160303,Premium,"AQ Wi Power Dx3",177,42.8483,7584.15
2021-05-01,2021,A0118150101,Standard,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",158,19.0573,3011.05
2021-05-01,2021,A0118150102,Plus,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",36,21.4565,772.43
2021-05-01,2021,A0118150103,Premium,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",115,21.7795,2504.64
2021-05-01,2021,A0118150104,"Premium Plus","AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",136,22.9729,3124.31
2021-05-01,2021,A0219150201,Standard,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",94,23.6987,2227.68
2021-05-01,2021,A0219150202,Plus,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",93,24.7312,2300.00
2021-05-01,2021,A0220150203,Premium,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",104,23.6154,2456.00
2021-05-01,2021,A0320150301,Standard,"AQ Zion Saga",39,23.7223,925.17
2021-05-01,2021,A0321150302,Plus,"AQ Zion Saga",121,27.1027,3279.43
2021-05-01,2021,A0321150303,Premium,"AQ Zion Saga",161,28.0059,4508.95
2021-05-01,2021,A0418150103,"Standard 3","AQ Mforce Gen X",144,19.5235,2811.38
2021-05-01,2021,A0418150104,"Plus 1","AQ Mforce Gen X",42,19.9239,836.80
2021-05-01,2021,A0418150105,"Plus 2","AQ Mforce Gen X",50,20.0766,1003.83
2021-05-01,2021,A0418150106,"Plus 3","AQ Mforce Gen X",137,19.9365,2731.30
2021-05-01,2021,A0519150201,"Standard 1","AQ Mforce Gen Y",29,22.3984,649.55
2021-05-01,2021,A0519150202,"Standard 2","AQ Mforce Gen Y",58,24.9298,1445.93
2021-05-01,2021,A0519150203,"Standard 3","AQ Mforce Gen Y",205,26.5871,5450.36
2021-05-01,2021,A0519150204,"Plus 1","AQ Mforce Gen Y",193,26.1081,5038.86
2021-05-01,2021,A0519150205,"Plus 2","AQ Mforce Gen Y",31,29.7008,920.72
2021-05-01,2021,A0519150206,"Plus 3","AQ Mforce Gen Y",54,31.2439,1687.17
2021-05-01,2021,A0519150207,"Premium 1","AQ Mforce Gen Y",173,32.4427,5612.59
2021-05-01,2021,A0519150208,"Premium 2","AQ Mforce Gen Y",81,30.5816,2477.11
2021-05-01,2021,A0619150301,"Standard 1","AQ Mforce Gen Z",95,30.4696,2894.61
2021-05-01,2021,A0619150302,"Standard 2","AQ Mforce Gen Z",183,34.0973,6239.81
2021-05-01,2021,A0620150303,"Standard 3","AQ Mforce Gen Z",134,34.2412,4588.32
2021-05-01,2021,A0620150304,"Plus 1","AQ Mforce Gen Z",93,37.5826,3495.18
2021-05-01,2021,A0620150305,"Plus 2","AQ Mforce Gen Z",111,36.5679,4059.04
2021-05-01,2021,A0620150306,"Plus 3","AQ Mforce Gen Z",109,37.5278,4090.53
2021-05-01,2021,A0621150307,"Premium 1","AQ Mforce Gen Z",54,36.2434,1957.14
2021-05-01,2021,A0621150308,"Premium 2","AQ Mforce Gen Z",55,39.3990,2166.95
2021-05-01,2021,A0721150401,Standard,"AQ GT 21",145,39.3377,5703.97
2021-05-01,2021,A0721150402,"Plus 1","AQ GT 21",67,39.1465,2622.82
2021-05-01,2021,A0721150403,"Plus 2","AQ GT 21",39,39.2990,1532.66
2021-05-01,2021,A0721150404,Premium,"AQ GT 21",47,39.1215,1838.71
2021-05-01,2021,A0821150501,Standard,"AQ Marquee P3",103,40.5013,4171.63
2021-05-01,2021,A0821150502,"Plus 1","AQ Marquee P3",112,43.2966,4849.22
2021-05-01,2021,A0821150503,"Plus 2","AQ Marquee P3",81,42.3841,3433.11
2021-05-01,2021,A0821150504,Premium,"AQ Marquee P3",36,44.7044,1609.36
2021-05-01,2021,A0921150601,Standard,"AQ Marquee P4",118,45.0813,5319.59
2021-05-01,2021,A1018150101,Standard,"AQ 5000 Series Electron 9 5900X Desktop Processor",66,111.1036,7332.84
2021-05-01,2021,A1018150102,Plus,"AQ 5000 Series Electron 9 5900X Desktop Processor",93,123.4797,11483.61
2021-05-01,2021,A1018150103,Premium,"AQ 5000 Series Electron 9 5900X Desktop Processor",177,123.9315,21935.88
2021-05-01,2021,A1118150201,Standard,"AQ 5000 Series Electron 8 5900X Desktop Processor",171,124.2640,21249.14
2021-05-01,2021,A1118150202,Plus,"AQ 5000 Series Electron 8 5900X Desktop Processor",98,129.5836,12699.19
2021-05-01,2021,A1119150203,Premium,"AQ 5000 Series Electron 8 5900X Desktop Processor",186,139.8962,26020.69
2021-05-01,2021,A1219150301,Standard,"AQ 5000 Series Ultron 8 5900X Desktop Processor",174,135.6822,23608.70
2021-05-01,2021,A1219150302,Plus,"AQ 5000 Series Ultron 8 5900X Desktop Processor",182,145.1474,26416.83
2021-05-01,2021,A1219150303,Premium,"AQ 5000 Series Ultron 8 5900X Desktop Processor",154,142.9402,22012.79
2021-05-01,2021,A1319150401,Standard,"AQ Electron 5 3600 Desktop Processor",146,149.1034,21769.10
2021-05-01,2021,A1320150402,Plus,"AQ Electron 5 3600 Desktop Processor",207,150.2450,31100.72
2021-05-01,2021,A1320150403,Premium,"AQ Electron 5 3600 Desktop Processor",247,160.6912,39690.73
2021-05-01,2021,A1420150501,Standard,"AQ Electron 4 3600 Desktop Processor",64,160.5082,10272.52
2021-05-01,2021,A1420150502,Plus,"AQ Electron 4 3600 Desktop Processor",163,169.4999,27628.48
2021-05-01,2021,A1421150503,Premium,"AQ Electron 4 3600 Desktop Processor",167,176.4389,29465.30
2021-05-01,2021,A1521150601,Standard,"AQ Electron 3 3600 Desktop Processor",274,186.2917,51043.93
2021-05-01,2021,A1521150602,Plus,"AQ Electron 3 3600 Desktop Processor",72,185.4599,13353.11
2021-05-01,2021,A1618150101,Standard,"AQ MB Elite",28,19.6485,550.16
2021-05-01,2021,A1618150102,"Plus 1","AQ MB Elite",120,20.4629,2455.55
2021-05-01,2021,A1618150103,"Plus 2","AQ MB Elite",133,21.2017,2819.83
2021-05-01,2021,A1618150104,Premium,"AQ MB Elite",64,21.4489,1372.73
2021-05-01,2021,A1718150201,Standard,"AQ MB Crossx",78,21.8879,1707.26
2021-05-01,2021,A1718150202,"Plus 1","AQ MB Crossx",82,22.8957,1877.45
2021-05-01,2021,A1718150203,"Plus 2","AQ MB Crossx",114,27.3445,3117.27
2021-05-01,2021,A1718150204,Premium,"AQ MB Crossx",54,28.3991,1533.55
2021-05-01,2021,A1819150301,Standard,"AQ MB Crossx 2",49,28.8615,1414.21
2021-05-01,2021,A1819150302,"Plus 1","AQ MB Crossx 2",129,31.9525,4121.87
2021-05-01,2021,A1819150303,"Plus 2","AQ MB Crossx 2",84,32.1924,2704.16
2021-05-01,2021,A1819150304,Premium,"AQ MB Crossx 2",32,32.2612,1032.36
2021-05-01,2021,A1919150401,Standard,"AQ MB Lito",80,33.7609,2700.87
2021-05-01,2021,A1919150402,"Plus 1","AQ MB Lito",36,35.0256,1260.92
2021-05-01,2021,A1919150403,"Plus 2","AQ MB Lito",96,35.8350,3440.16
2021-05-01,2021,A1920150404,Premium,"AQ MB Lito",51,38.9780,1987.88
2021-05-01,2021,A2020150501,Standard,"AQ MB Lito 2",110,41.3696,4550.66
2021-05-01,2021,A2020150502,"Plus 1","AQ MB Lito 2",51,39.3932,2009.05
2021-05-01,2021,A2021150503,"Plus 2","AQ MB Lito 2",68,45.4377,3089.76
2021-05-01,2021,A2118150101,"Standard 1","AQ Master wired x1 Ms",592,2.9434,1742.49
2021-05-01,2021,A2118150102,"Standard 2","AQ Master wired x1 Ms",275,3.9998,1099.95
2021-05-01,2021,A2118150103,"Plus 1","AQ Master wired x1 Ms",704,4.5295,3188.77
2021-05-01,2021,A2118150104,"Plus 2","AQ Master wired x1 Ms",1045,5.0459,5272.97
2021-05-01,2021,A2118150105,"Premium 1","AQ Master wired x1 Ms",1009,4.6904,4732.61
2021-05-01,2021,A2118150106,"Premium 2","AQ Master wired x1 Ms",1052,5.2542,5527.42
2021-05-01,2021,A2218150201,"Standard 1","AQ Master wireless x1 Ms",401,5.4383,2180.76
2021-05-01,2021,A2218150202,"Standard 2","AQ Master wireless x1 Ms",448,6.4054,2869.62
2021-05-01,2021,A2219150203,"Plus 1","AQ Master wireless x1 Ms",248,6.7301,1669.06
2021-05-01,2021,A2219150204,"Plus 2","AQ Master wireless x1 Ms",1248,7.3526,9176.04
2021-05-01,2021,A2219150205,"Premium 1","AQ Master wireless x1 Ms",1215,7.9813,9697.28
2021-05-01,2021,A2219150206,"Premium 2","AQ Master wireless x1 Ms",1015,8.3193,8444.09
2021-05-01,2021,A2319150301,"Standard 1","AQ Gamers Ms",443,8.8044,3900.35
2021-05-01,2021,A2319150302,"Standard 2","AQ Gamers Ms",1115,8.9901,10023.96
2021-05-01,2021,A2319150303,"Plus 1","AQ Gamers Ms",727,9.3977,6832.13
2021-05-01,2021,A2319150304,"Plus 2","AQ Gamers Ms",550,10.4573,5751.52
2021-05-01,2021,A2319150305,"Premium 1","AQ Gamers Ms",468,10.4370,4884.52
2021-05-01,2021,A2319150306,"Premium 2","AQ Gamers Ms",1376,10.8659,14951.48
